name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Liverpool,2018-11-05,11.5,8.4,9.9,11.5,6.5,9,8.1,88.35,0.81,,4.17,,,,,17.4,120.3,1003,72.8,7.5,68.9,2.5,1,,2018-11-05T07:18:07,2018-11-05T16:32:05,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-06,14.7,10.7,12.7,14.7,10.7,12.7,9.9,83.71,0.6,,8.33,,,,61.2,33,137.5,994.5,71.8,18.9,67,2.4,2,,2018-11-06T07:20:01,2018-11-06T16:30:16,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-07,13.4,9.4,11.7,13.4,6.6,11.3,9.2,85.18,6.11,,16.67,,,,57.3,30.5,180.7,992.2,70.3,26.3,110.4,4,2,,2018-11-07T07:21:56,2018-11-07T16:28:28,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-08,12,7.2,9.6,12,3.8,8.2,6.5,81.16,1.68,,12.5,,,,61.2,27.7,150.1,1008,62.8,23.9,88.4,3.2,2,,2018-11-08T07:23:50,2018-11-08T16:26:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-11-09,12,9.2,10.5,12,5.9,9.4,7.5,82.18,0.54,,4.17,,,,66,39.7,139.3,997.6,80.3,21.2,53.3,1.7,1,,2018-11-09T07:25:44,2018-11-09T16:24:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C8374,03318099999,03323399999,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-10,11.3,8.2,9.8,11.3,5.6,8.4,7.4,85.14,5.33,,12.5,,,,72.4,23.1,158,988.8,56.4,24.5,91.5,3.3,2,,2018-11-10T07:27:38,2018-11-10T16:23:17,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-11-11,12.1,7.2,9,12.1,4.6,6.9,6.3,83.92,1.15,,8.33,,,,46.4,25.5,167.3,994,36.3,22.9,148.3,5.3,4,,2018-11-11T07:29:31,2018-11-11T16:21:37,0.07,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-11-12,11.8,8.1,9.6,11.8,4.7,7.6,6.8,83.04,3.62,,12.5,,,,44.6,29.2,160.5,1003,46.8,24,156.3,5.6,4,,2018-11-12T07:31:24,2018-11-12T16:19:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
Liverpool,2018-11-13,12.1,8.2,10.4,12.1,4.6,9.6,7.1,79.91,5.8,,8.33,,,,59.4,30.6,202.8,1015,54.7,19.9,169,6.1,4,,2018-11-13T07:33:16,2018-11-13T16:18:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C8374,03318099999,03323399999,D8751,03313099999,03316099999,03351099999,03321099999"
Liverpool,2018-11-14,13.6,9.6,11.7,13.6,7.3,11.5,8.2,78.96,1.07,,4.17,,,,37.1,27.8,162,1016.2,51.6,26.6,53.7,1.9,1,,2018-11-14T07:35:08,2018-11-14T16:16:51,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C8374,03318099999,03323399999,03313099999,E3727,03316099999,03351099999,03321099999"
