name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cardiff,2018-12-02,12.9,11.9,12.2,12.9,11.9,12.2,11.7,96.82,11.11,,16.67,,,,64.8,36.6,256.2,997,91,8.3,18.1,0.8,0,,2018-12-02T07:57:13,2018-12-02T16:06:42,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-03,11.9,5.4,9.7,11.9,2.5,8.8,8.8,93.99,8.55,,12.5,,,0,76,37.2,278.8,1001.9,76.6,11.5,57.9,1.7,1,,2018-12-03T07:58:34,2018-12-03T16:06:09,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-04,7,1.7,4.8,5.9,-0.6,2.3,3.7,92.81,1.51,,12.5,,,0,51.8,24.5,161,1020.1,27.6,13.8,50,1.6,1,,2018-12-04T07:59:53,2018-12-04T16:05:39,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03715099999,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-05,12.2,5,9.7,12.2,0.4,8.5,9.4,97.89,12.42,,12.5,,,0,64.8,27.3,174.1,1011.8,86.8,7,19.8,0.6,0,,2018-12-05T08:01:10,2018-12-05T16:05:12,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03715099999,03609099999,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-06,12,10.9,11.4,12,10.9,11.4,11.2,98.84,10.26,,12.5,,,0,55.4,25.3,254.6,1013.3,94.1,8.4,23.1,0.9,0,,2018-12-06T08:02:25,2018-12-06T16:04:49,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-07,12.8,8,9.9,12.8,3.5,7.4,7.3,84.05,20.98,,16.67,,,0,83.5,41,262.8,1004.3,74.2,10.1,60.1,1.9,1,,2018-12-07T08:03:37,2018-12-07T16:04:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-08,11.1,8.9,10.1,11.1,4.3,8,7.8,86.08,10.78,,12.5,,,,77.8,50.5,270.3,1004.4,69.3,8.9,29.1,1.4,1,,2018-12-08T08:04:47,2018-12-08T16:04:12,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-09,10.1,8,9.3,10.1,4.2,6.7,6.7,83.48,9.11,,12.5,,,,73.1,44.9,289,1012.8,65.9,11.6,59.6,2.1,1,,2018-12-09T08:05:55,2018-12-09T16:03:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-10,9,4.5,7.3,8.1,1.5,5.3,5.9,90.5,0.8,,4.17,,,0,,29.6,263.9,1028.1,48.6,11.2,53.4,1.9,1,,2018-12-10T08:07:00,2018-12-10T16:03:48,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-11,8.9,6.8,8,7.7,4.3,5.7,7.6,97.28,0.25,,4.17,,,,50,21.3,118.1,1022.7,90.9,9.4,15.4,0.8,0,,2018-12-11T08:08:03,2018-12-11T16:03:42,0.08,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-12,8,5.9,7.4,5.2,1,3.5,5.7,88.97,2.2,,8.33,,,,76,35.4,120.6,1017.3,74.2,12.3,30.8,1,1,,2018-12-12T08:09:03,2018-12-12T16:03:38,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-13,6,1.8,4.6,1.2,-3.4,-0.5,0.5,74.72,0,,0,,,,81.7,39.8,101.3,1013.9,47,15.4,52.8,2.1,1,,2018-12-13T08:10:00,2018-12-13T16:03:38,0.16,Partially cloudy,Partly cloudy throughout the day.,wind,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-14,4.1,0.7,2.7,-0.6,-4.9,-2.2,-0.2,81.35,0,,0,,,,66.6,29.1,108.5,1020.4,45.9,11.3,67.5,2.7,2,,2018-12-14T08:10:55,2018-12-14T16:03:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-15,9.9,3.9,6.1,6,-2.1,1.1,4.4,88.85,21.19,,12.5,,,,101.9,44.1,161.3,1006.3,85.8,8.9,8.1,0.3,0,,2018-12-15T08:11:46,2018-12-15T16:03:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-16,8.9,5.5,7.5,6,2.8,4.7,5.8,89.02,4.53,,8.33,,,,66.6,26.1,210.9,1004.2,42.1,12.6,24.6,1.1,1,,2018-12-16T08:12:35,2018-12-16T16:03:59,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-17,10.8,5.6,8.5,10.8,3.1,6.6,7.3,92.55,0.62,,8.33,,,0,48.2,24.4,215.8,1014.3,37.5,11.2,49.4,2.5,2,,2018-12-17T08:13:21,2018-12-17T16:04:13,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-18,11.1,7.2,9.5,11.1,5.3,8.1,8.1,90.94,10.45,,16.67,,,,88.9,40.4,181.5,1003.9,74.3,10.9,5.1,0.3,0,,2018-12-18T08:14:03,2018-12-18T16:04:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
cardiff,2018-12-19,9,6.9,8,6.6,3.3,5.4,6.2,88.42,5.34,,16.67,,,1,85.3,29.2,224.9,1002.2,54.9,14.3,82.7,2.7,2,,2018-12-19T08:14:43,2018-12-19T16:04:51,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03715099999,03609099999,AU141,03853099999,EGFF,E8865,03716099999,03710099999"
