name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
huddersfield,2018-08-26,14.5,8.8,10.9,14.5,5.9,10.1,9.5,90.78,10.47,,8.33,,,,51.8,38.6,198.5,1006.4,20.8,17,72.1,3.6,2,,2018-08-26T06:05:07,2018-08-26T20:11:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-08-27,14.4,11.3,13.1,14.4,11.3,13.1,11.1,87.6,5.7,,12.5,,,,48.2,36.2,268.2,1007.8,19.4,31.1,132.6,6.7,3,,2018-08-27T06:06:52,2018-08-27T20:09:16,0.51,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-08-28,17.2,12.5,14.3,17.2,12.5,14.3,10.9,80.48,0,,0,,,,,20,220.1,1015.7,21.5,26.5,157.4,9.1,5,,2018-08-28T06:08:38,2018-08-28T20:06:56,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-08-29,17,10,13.4,17,7.9,13.3,9.4,77.85,1,,4.17,,,,,28.2,268.3,1015.9,15.6,25.1,248.6,13.4,5,,2018-08-29T06:10:23,2018-08-29T20:04:35,0.54,Rain,Clear conditions throughout the day with afternoon rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-08-30,16.7,7.7,12,16.7,5.9,11.4,5.8,67.98,0,,0,,,,,20.5,291.4,1023.8,8,31.8,329.2,16.6,6,,2018-08-30T06:12:08,2018-08-30T20:02:13,0.58,Clear,Clear conditions throughout the day.,clear-day,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-08-31,18.2,7.6,12.7,18.2,6,12.2,5.9,65.62,0,,0,,,,,18.5,134.3,1024,4.3,28,324,16.3,7,,2018-08-31T06:13:54,2018-08-31T19:59:51,0.62,Clear,Clear conditions throughout the day.,clear-day,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-01,22.4,10.6,16.8,22.4,10.6,16.8,10.6,67.78,0,,0,,,,,19,196.8,1023.5,12.9,26.7,257,13,6,,2018-09-01T06:15:39,2018-09-01T19:57:28,0.67,Clear,Clear conditions throughout the day.,clear-day,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-02,22.9,15.4,19.1,22.9,15.4,19.1,12,64.67,0,,0,,,,,27,201.2,1022.4,21.4,32.9,194.1,9.8,5,,2018-09-02T06:17:24,2018-09-02T19:55:05,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-03,19.4,10.7,15,19.4,10.7,15,13.7,91.8,1.8,,8.33,,,,,20.4,207.3,1021.7,17.2,20,101,5.5,2,,2018-09-03T06:19:09,2018-09-03T19:52:41,0.78,Rain,Clear conditions throughout the day with rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-09-04,14.3,9.9,11.8,14.3,7.9,11.6,10.2,90.11,1.46,,12.5,,,,,15.5,158.7,1023.3,22.3,31.5,118.5,6,3,,2018-09-04T06:20:55,2018-09-04T19:50:17,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
