name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
brighton,2018-08-10,17.6,9.7,13.9,17.6,9.4,13.9,11.8,87.65,35.68,,16.67,,,,57.1,46.4,247.8,1018.8,11.3,26.3,112.6,6.5,3,,2018-08-10T05:40:00,2018-08-10T20:30:46,1,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-11,18.8,7.5,14.8,18.8,6.1,14.7,11.3,81.02,0.6,,12.5,,,,,19.2,241.6,1022.2,10.3,34.4,276.7,15.9,7,,2018-08-11T05:41:32,2018-08-11T20:28:56,0,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-12,20.4,16.5,18.4,20.4,16.5,18.4,15.4,83.03,1.56,,12.5,,,,51.8,24.2,186.9,1011.7,21.6,31.9,177,10.2,3,,2018-08-12T05:43:03,2018-08-12T20:27:04,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,C7488,03876099999"
brighton,2018-08-13,21.6,15.5,18.3,21.6,15.5,18.3,15.9,86.33,9.66,,12.5,,,,37.1,27.6,266.5,1007.5,16.7,25.1,230.8,13.3,8,,2018-08-13T05:44:35,2018-08-13T20:25:11,0.03,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-14,21.7,12.8,17.9,21.7,12.8,17.9,14.9,82.72,0,,0,,,,35.3,32.9,267.7,1016.3,12.2,35.5,253.4,14.6,7,,2018-08-14T05:46:07,2018-08-14T20:23:17,0.07,Clear,Clear conditions throughout the day.,wind,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-15,20.8,15.9,18.4,20.8,15.9,18.4,15,80.82,0,,0,,,,40.7,30.7,248.6,1018.5,18.6,29.7,248.3,14.3,6,,2018-08-15T05:47:39,2018-08-15T20:21:21,0.11,Clear,Clear conditions throughout the day.,wind,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-16,18.5,11.7,17,18.5,11.7,17,15,88.06,7.23,,8.33,,,,50,30.9,236.6,1015,19.6,19.2,89.1,5.1,2,,2018-08-16T05:49:11,2018-08-16T20:19:25,0.16,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-17,19.6,9.9,15.5,19.6,9.6,15.5,12.1,80.73,0.2,,4.17,,,,,28.9,248.7,1020,7.5,26.6,302.6,17.4,7,,2018-08-17T05:50:43,2018-08-17T20:17:27,0.21,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-18,19.5,12.9,17.3,19.5,12.9,17.3,14.4,83.64,0,,0,,,,,24.6,253.2,1021.8,21.8,24.2,152.4,8.8,4,,2018-08-18T05:52:16,2018-08-18T20:15:28,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-19,20.8,17.4,18.7,20.8,17.4,18.7,16.7,88.21,0,,0,,,,50,33.9,235.6,1020,21.3,20.7,153.3,8.8,4,,2018-08-19T05:53:48,2018-08-19T20:13:28,0.31,Partially cloudy,Partly cloudy throughout the day.,wind,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-20,22.7,16.7,19.6,22.7,16.7,19.6,17.2,86.38,0,,0,,,,,22.4,263.5,1020.5,19.5,29.9,295.8,17,6,,2018-08-20T05:55:21,2018-08-20T20:11:27,0.35,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-21,20.8,15.2,19.1,20.8,15.2,19.1,17,87.72,0,,0,,,,,20.7,228.3,1019.8,16.1,29.4,284,13.3,7,,2018-08-21T05:56:54,2018-08-21T20:09:25,0.4,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,AT716,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-22,19.3,15.1,17.7,19.3,15.1,17.7,16,90.42,0,,0,,,,,20.6,243.9,1017.8,20.8,19,120.2,6.5,2,,2018-08-22T05:58:26,2018-08-22T20:07:22,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-23,21.1,15.2,18.6,21.1,15.2,18.6,15.8,84.32,1.12,,8.33,,,,,30.3,247.6,1013.6,18.4,28.5,220.7,11.9,6,,2018-08-23T05:59:59,2018-08-23T20:05:19,0.46,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-24,17.7,9.1,13.8,17.7,7.6,13.7,9.2,74.94,1.91,,4.17,,,,51.8,35.4,267,1014.4,13.4,34,245.6,13.3,5,,2018-08-24T06:01:32,2018-08-24T20:03:14,0.48,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-25,18.3,8.1,13.3,18.3,5.9,12.7,8.5,74.28,1.41,,8.33,,,,,23.3,283.4,1015.1,7.6,40.8,296.9,16,6,,2018-08-25T06:03:05,2018-08-25T20:01:09,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-26,18,9.5,14.2,18,9.1,14.1,12.3,89.23,23.24,,8.33,,,,54.2,39.9,205.8,1011.1,21.1,17.5,78.4,3.9,2,,2018-08-26T06:04:37,2018-08-26T19:59:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-27,18,13.2,16.1,18,13.2,16.1,12.8,81.03,0.73,,4.17,,,,,18.8,266.1,1012.4,21.7,34.5,134.8,7.3,3,,2018-08-27T06:06:10,2018-08-27T19:56:55,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,D6756,03882099999,03872099999,D5510,03781099999,03768099999,03876099999"
brighton,2018-08-28,19.5,12.2,15.8,19.5,12.2,15.8,11.8,77.89,0,,0,,,,,13.9,227.3,1017.4,22.1,38,294,14.8,7,,2018-08-28T06:07:43,2018-08-28T19:54:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-29,18.4,12.9,15,18.4,12.9,15,12.3,84.71,6.51,,8.33,,,,,17.1,328.5,1015.5,18,26.8,181.4,9.1,6,,2018-08-29T06:09:16,2018-08-29T19:52:39,0.54,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-08-30,19,10.9,14.7,19,10.9,14.7,10.6,77.27,0,,0,,,,,17,266.2,1022.6,17.5,29.5,249.7,13.5,6,,2018-08-30T06:10:49,2018-08-30T19:50:30,0.58,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-08-31,19.7,11.2,15.4,19.7,11.2,15.4,11.9,81.03,0,,0,,,,31.7,14.7,115.1,1023.2,10.4,26.2,352.2,17.8,8,,2018-08-31T06:12:21,2018-08-31T19:48:20,0.62,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-01,20.9,9.3,15.2,20.9,8.3,15.2,11,77.53,0,,0,,,,33.5,18.8,81.9,1025.5,0.1,25.4,363.7,18.3,7,,2018-09-01T06:13:54,2018-09-01T19:46:10,0.67,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-02,21,9.3,14.8,21,8,14.6,10.2,76.19,0.2,,4.17,,,,,14.1,80.1,1024.3,0.1,24.8,361.8,18.2,7,,2018-09-02T06:15:27,2018-09-02T19:43:59,0.72,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-03,22.6,10.1,15.9,22.6,10.1,15.9,11.2,76.1,0,,0,,,,,16.8,231,1020.5,3.1,23.9,294.3,15.9,7,,2018-09-03T06:17:00,2018-09-03T19:41:48,0.78,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-04,19.1,11.9,15.5,19.1,11.9,15.5,12.3,82.07,0.6,,4.17,,,,,20.1,141.7,1020.2,19.3,21.5,200.7,10.1,5,,2018-09-04T06:18:32,2018-09-04T19:39:36,0.83,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-05,19.8,13.7,16.1,19.8,13.7,16.1,13,81.76,4.59,,12.5,,,,,25.5,98.4,1020.1,20.9,21.1,148.7,7.5,4,,2018-09-05T06:20:05,2018-09-05T19:37:23,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-06,19.2,11,15.3,19.2,11,15.3,11.6,79.32,0.72,,4.17,,,,,24.4,290.2,1016.6,12,24.9,289.2,14.6,7,,2018-09-06T06:21:38,2018-09-06T19:35:11,0.93,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-07,18,8.4,13.3,18,6.5,13,8.3,73.34,1.16,,4.17,,,,,27.1,280.4,1016.5,7.6,38.4,321.9,16.2,7,,2018-09-07T06:23:10,2018-09-07T19:32:57,0.97,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-08,17.9,7.9,13.6,17.9,6.8,13.4,10.3,81.12,0,,0,,,,38.9,24.7,225.8,1018.9,20.3,42.4,182,9.2,3,,2018-09-08T06:24:43,2018-09-08T19:30:44,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-09,19.9,13.9,17.1,19.9,13.9,17.1,13.8,80.93,0.2,,4.17,,,,46.4,28.6,228.8,1018.8,17.9,33.2,310.9,15.7,7,,2018-09-09T06:26:16,2018-09-09T19:28:30,1,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-10,19.3,12.9,16.3,19.3,12.9,16.3,13.1,82.29,0,,0,,,,48.2,28.7,250,1022,14.2,27.2,276.6,13.9,6,,2018-09-10T06:27:48,2018-09-10T19:26:16,0,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-11,18.5,17.3,18,18.5,17.3,18,16.1,88.61,0,,0,,,,50,30.9,232,1020.8,22.7,21.8,72.1,3.6,2,,2018-09-11T06:29:21,2018-09-11T19:24:01,0.02,Partially cloudy,Partly cloudy throughout the day.,wind,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-12,18,10.3,14.3,18,10.3,14.3,12.8,90.92,2.67,,16.67,,,,,25.3,146.1,1022.3,21.1,24.4,112.4,5.7,3,,2018-09-12T06:30:54,2018-09-12T19:21:46,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-13,18.8,6.9,12.6,18.8,5,11.9,8.9,80.32,0.4,,8.33,,,,20.5,20.7,296.8,1023.2,2.7,28.3,306.3,15.4,7,,2018-09-13T06:32:27,2018-09-13T19:19:32,0.09,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-14,17.8,7.6,13.7,17.8,7.6,13.7,9.7,77.24,0,,0,,,,,24.5,267,1021.7,17.6,41.6,203,10.2,5,,2018-09-14T06:33:59,2018-09-14T19:17:16,0.13,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-15,19,9.5,14.6,19,9.5,14.6,11.3,81.85,0,,0,,,,,22.1,239.6,1024,5.5,27.5,280.8,13.1,6,,2018-09-15T06:35:32,2018-09-15T19:15:01,0.18,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-16,20.6,13.8,17.4,20.6,13.8,17.4,13.8,79.92,0,,0,,,,42.5,24.3,202,1019.4,13.1,29.9,246.4,12.4,6,,2018-09-16T06:37:05,2018-09-16T19:12:46,0.23,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-17,20.8,16.9,18,20.8,16.9,18,15.4,85.7,0,,0,,,,,15.4,208.5,1017.9,17.7,19.8,34,0.1,0,,2018-09-17T06:38:38,2018-09-17T19:10:30,0.28,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-18,19.3,17.7,18.5,19.3,17.7,18.5,15,80.59,0,,0,,,,57,33.3,227.5,1012.7,21,18.5,171,3.7,4,,2018-09-18T06:40:11,2018-09-18T19:08:14,0.32,Partially cloudy,Partly cloudy throughout the day.,wind,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-19,20.4,17.4,18.4,20.4,17.4,18.5,16,85.56,1.26,,8.33,,,,60.7,39.6,218.7,1014.3,18.5,15,168.9,8.5,5,,2018-09-19T06:41:45,2018-09-19T19:05:59,0.37,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-20,19.3,17.2,18.4,19.3,17.2,18.4,15.6,84.06,1.56,,12.5,,,,57.8,39.8,212.2,1011.8,20.9,14.8,117.8,5.5,3,,2018-09-20T06:43:18,2018-09-20T19:03:43,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-21,18.5,10.5,14.2,18.5,10.5,14.2,8.7,70.94,5.55,,12.5,,,,66,44.9,253.3,1009.5,10.5,33.5,256.4,12,6,,2018-09-21T06:44:51,2018-09-21T19:01:27,0.44,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-22,14.1,9.9,11.7,14.1,8.8,11.6,9.3,85.74,10.83,,8.33,,,,,21.2,194.1,1017.8,21.9,17.7,76.4,3.6,2,,2018-09-22T06:46:25,2018-09-22T18:59:11,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-23,12.6,6.7,10.5,12.6,4.7,9.8,8.2,86.59,12.6,,8.33,,,,51.8,32,205.3,1018,15.7,24.5,207.5,9.7,6,,2018-09-23T06:47:59,2018-09-23T18:56:56,0.49,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-24,15,5.1,9.2,15,2.6,7.9,4.8,76.23,0.4,,8.33,,,,,16.9,297.8,1036.6,0.2,35.5,269.9,12.6,6,,2018-09-24T06:49:32,2018-09-24T18:54:40,0.5,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,D6756,03882099999,03872099999,D3123,03781099999,03768099999,03876099999"
brighton,2018-09-25,16.2,3.7,9.4,16.2,0,8,5.1,76.92,0,,0,,,,27.7,16.4,180,1037.8,1.4,38,278.8,13,6,,2018-09-25T06:51:06,2018-09-25T18:52:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-26,18.5,4.7,10.9,18.5,2,10,7.8,83.01,0.2,,4.17,,,,,15.3,237.4,1033.2,0,28.4,293.8,13.8,6,,2018-09-26T06:52:41,2018-09-26T18:50:10,0.52,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-27,19.5,4.3,11.3,19.5,1.5,10.5,9.3,88.34,0.2,,4.17,,,,,16.7,218.8,1027.1,1.1,21.4,300.8,14.1,6,,2018-09-27T06:54:15,2018-09-27T18:47:55,0.53,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,AV099,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-28,16.4,7.8,12.2,16.4,5.9,12,7.8,75.53,0,,0,,,,35.3,25.1,82,1028.6,9.1,33.5,203.4,9.5,4,,2018-09-28T06:55:49,2018-09-28T18:45:40,0.56,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-29,16.6,5.2,9.9,16.6,2,8.6,5.7,77.55,0,,0,,,,55.4,16.3,219.8,1028.2,0.9,29.5,287.8,13.5,6,,2018-09-29T06:57:24,2018-09-29T18:43:25,0.6,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-09-30,14.5,3.7,9.8,14.5,2.6,9.1,6.2,79.91,0,,0,,,,,15,326.7,1020.5,11.5,31.1,190,8.9,5,,2018-09-30T06:58:59,2018-09-30T18:41:11,0.65,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-10-01,14.3,6,10.3,14.3,3.5,9.2,4.7,69.5,0,,0,,,,,19.3,311.3,1025.5,9.4,36.3,277.2,13,6,,2018-10-01T07:00:34,2018-10-01T18:38:57,0.7,Clear,Clear conditions throughout the day.,clear-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
brighton,2018-10-02,19,9.4,14.4,19,7.9,14.3,11.2,80.82,0,,0,,,,48.2,20.3,269,1021.9,20.7,34.2,148.2,6.4,3,,2018-10-02T07:02:10,2018-10-02T18:36:44,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,D6756,03882099999,03872099999,03781099999,03768099999,03876099999"
