name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bournemouth,2019-01-02,5.3,-2.2,2.8,3.9,-5.3,0.9,-0.6,79.41,0,,0,,,,,13.2,136.6,1043.3,64.1,19.9,54.1,1.8,1,,2019-01-02T08:09:23,2019-01-02T16:13:41,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-03,4.8,-2,2.7,3.6,-3.8,1.2,-1.9,72.48,0,,0,,,,,10.8,134.7,1043.2,83.3,23.9,63.8,2.1,1,,2019-01-03T08:09:14,2019-01-03T16:14:47,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-04,3.6,-4.5,-1.2,1.2,-6.6,-2.9,-3.3,86.45,0,,0,,,,,14.3,264.9,1042.6,21.7,13.3,114.1,4.1,2,,2019-01-04T08:09:02,2019-01-04T16:15:54,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-05,3.7,-4.1,0.8,3.4,-7.5,0.2,-0.7,90.06,0,,0,,,,,8,263.3,1040.4,89.8,7.4,39,1.1,1,,2019-01-05T08:08:47,2019-01-05T16:17:04,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-06,8.4,3.3,6.1,7.3,3.3,5.4,4.2,87.69,0,,0,,,,,11.1,294.1,1038,97.6,10.5,31,0.9,1,,2019-01-06T08:08:29,2019-01-06T16:18:17,0,Overcast,Cloudy skies throughout the day.,cloudy,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-07,10.6,6.8,8.9,10.6,5.8,7.9,6.8,86.56,0,,0,,,,51.4,24.9,270.1,1034.2,92.9,17.5,50.5,1.5,1,,2019-01-07T08:08:07,2019-01-07T16:19:31,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-08,10.2,-0.2,6.1,10.2,-3.5,3.3,3,80.95,0,,0,,,,,22.5,315.7,1029.9,52.9,19.4,83.1,2.7,2,,2019-01-08T08:07:43,2019-01-08T16:20:48,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-09,6.1,-1.8,1.7,2.3,-5.8,-1.4,-0.7,85.45,0.24,,4.17,,,,25.9,21.8,293.5,1030.8,14.5,22.2,109.7,3.9,3,,2019-01-09T08:07:15,2019-01-09T16:22:07,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-10,7.5,-3,2.2,5.1,-5.8,-0.3,0.2,87.51,0,,0,,,,,14.5,323.5,1031.4,66.5,12,88.3,2.5,2,,2019-01-10T08:06:44,2019-01-10T16:23:28,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-11,9,4.2,6.9,6.5,2.1,4.7,4.1,82.21,0,,0,,,,,17.9,325.6,1031.2,82,21.4,83.4,3,2,,2019-01-11T08:06:10,2019-01-11T16:24:51,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-12,10.6,6.7,9,10.6,4.8,6.8,6.3,83.59,0,,0,,,,51.8,29.5,278,1025.6,86.1,24.8,45,1.6,1,,2019-01-12T08:05:33,2019-01-12T16:26:16,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-13,11.9,9.5,10.4,11.9,6.7,9.9,7.4,81.43,0,,0,,,,63,32.1,296.5,1017.4,80.8,24.6,80.3,2.6,2,,2019-01-13T08:04:53,2019-01-13T16:27:42,0.21,Partially cloudy,Partly cloudy throughout the day.,wind,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-14,9.6,3.4,7.1,7.1,0.9,4.5,2.5,72.89,0,,0,,,,,23.8,298,1022.2,60.5,21.5,62.6,2.3,1,,2019-01-14T08:04:10,2019-01-14T16:29:11,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-15,9.6,4,7.9,7.4,1.5,5.7,5.3,83.65,0,,0,,,,,20.8,246,1020.6,85.6,24.3,46.3,1.7,1,,2019-01-15T08:03:25,2019-01-15T16:30:40,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-16,10.3,4.2,7.6,10.3,1,5.1,6.7,93.67,5.87,,16.67,,,,53.6,26.2,242.1,1006.9,76.4,15.6,37.7,1.2,1,,2019-01-16T08:02:36,2019-01-16T16:32:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-17,5.5,-2.3,2.7,2.1,-4.4,-0.4,-0.9,78.61,2.45,,12.5,,,,64.8,25.6,309.5,1012.7,30.3,35.2,143.1,5.2,3,,2019-01-17T08:01:45,2019-01-17T16:33:45,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-18,6.7,-2.8,3.5,2.6,-4.3,0.5,-1.3,72.85,0.4,,4.17,,,,48.2,29.4,148.2,1015.1,90.4,26.6,64.4,2.3,1,,2019-01-18T08:00:51,2019-01-18T16:35:19,0.45,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999,D6648"
bournemouth,2019-01-19,6.6,5.1,6.1,4.7,1.6,3,5.1,93.41,11.54,,12.5,,,,40.7,22.3,126.6,1007.7,91.4,9.1,30.6,0.9,1,,2019-01-19T07:59:54,2019-01-19T16:36:54,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
bournemouth,2019-01-20,4.8,-0.8,2.6,2,-2.7,0.3,0.7,87.64,0.2,,4.17,,,,,16.3,87.2,1017.5,69.7,10.3,114.1,4.1,3,,2019-01-20T07:58:54,2019-01-20T16:38:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03862099999,03746099999,03743099999,03857099999,E0531,03866099999,03749099999"
